postId,pageName,text,title,subtitle,stars,source,date,latitude,longitude,Brand,Sub-Category
R2GGPN325W05N6,Crocs Unisex's Freesail Mt Chelsea Bt W K Water Shoe,"These are so uncomfortable my feet went numb & I have given them away to someone who is a size smaller than me. I wanted them for dog walking. There was no room for thick socks so had they fitted even slighty better my feet will have got cold in the winter. They felt cheap
They looked good so it is a pity I was so unhappy with them. I don't recommend at all, especially if you have a wider foot like mine but if you do go ahead & buy get a size larger than your own shoe size.","1.0 out of 5 stars
 Not nearly as nice as they look.",,1,Amazon Review,2019-10-20T23:00:00.000Z,,,crocs,Boots
RO6L4F235OE9G,Crocs Unisex's Freesail Mt Chelsea Bt W K Water Shoe,"I live in Florida and am a big fan of Crocs. My whole family wears their sandals almost year round because of the comfort and quality. Comfort DOES NOT apply to their rain boots/wellies. Despite what other reviews said, I ordered these b/c of my faith in the Croc brand. I was beyond disappointed. They are extremely stiff and the sole is not the super soft comfort I know and love in Crocs. I wore them around the house thinking they would soften up but instead I got blisters on my ankle bones and the tops of my feet. I returned them and am looking for a different brand. I normally wear a 9 (US)/7 (UK). The length of the show was spot on.","1.0 out of 5 stars
 Not Croc Quality or Comfort",,1,Amazon Review,2019-10-13T23:00:00.000Z,,,crocs,Boots
R1HAWD3CI7J5VF,Crocs Unisex's Freesail Mt Chelsea Bt W K Water Shoe,They seem stylish and robust but the cut is way to small. Definitely recommend going 1 size bigger.,"4.0 out of 5 stars
 Too small but otherwise great!",,4,Amazon Review,2019-10-09T23:00:00.000Z,,,crocs,Boots
RSIMM30JCTT23,Crocs Unisex's Freesail Mt Chelsea Bt W K Water Shoe,Stylish & comfortable,"4.0 out of 5 stars
 Perfect for wet weather",,4,Amazon Review,2019-10-06T23:00:00.000Z,,,crocs,Boots
RKZVP25CFY082,Crocs Unisex's Freesail Mt Chelsea Bt W K Water Shoe,"Lovely boots, waterproof and stylish. Run small however","5.0 out of 5 stars
 Do run small but nice",,5,Amazon Review,2019-10-04T23:00:00.000Z,,,crocs,Boots
R2J9A9TV2PCJOL,Crocs Unisex's Freesail Mt Chelsea Bt W K Water Shoe,I’m really pleased with these wellie ankle boots. Feel very comfortable. I have purchased a size bigger to allow me to wear thicker socks when the weather gets colder. They are perfect for dog waking. I have bought a few cheaper pairs in the last few years but they have all ended up splitting...so I have ended up with wet feet. Hopefully these will more robust ??,"5.0 out of 5 stars
 Just the job!",,5,Amazon Review,2019-10-02T23:00:00.000Z,,,crocs,Boots
R1XQC1C2K3OD9G,Crocs Unisex's Freesail Mt Chelsea Bt W K Water Shoe,Girlfriend likes them. Nice gift,"5.0 out of 5 stars
 Good quality",,5,Amazon Review,2019-09-29T23:00:00.000Z,,,crocs,Boots
RGZZNJIDBHP9R,Crocs Unisex's Freesail Mt Chelsea Bt W K Water Shoe,Thank you,"3.0 out of 5 stars
 The size fits just nice... feels a little hard on the base; thou it says dual comfort",,3,Amazon Review,2019-09-16T23:00:00.000Z,,,crocs,Boots
R3SSTUA7L1WKZS,Crocs Unisex's Freesail Mt Chelsea Bt W K Water Shoe,"I liked the style and appearance of these wellies, but unfortunately had to return them as they were extremely tight across the top of ankle, despite being a perfect fit lengthwise.
They are made of a very hard rubber, which in my opinion would not have softened up with use, so regrettably I had to return them. Don't think they would be suitable for anyone with a broad foot or high instep.

I have ordered another pair of different brand Wellies which are made of very soft rubber and give a much more comfortable fit for me.","3.0 out of 5 stars
 Solid wellie, but unfortunately did not fit me",,3,Amazon Review,2019-09-08T23:00:00.000Z,,,crocs,Boots
R3C5V1IFVYFM5Y,Crocs Unisex's Freesail Mt Chelsea Bt W K Water Shoe,Liked look of product but I found them narrow. Could not wear.,"3.0 out of 5 stars
 Narrow fit",,3,Amazon Review,2019-09-08T23:00:00.000Z,,,crocs,Boots
R3BCBE6WYKPO6E,Crocs Unisex's Freesail Mt Chelsea Bt W K Water Shoe,Needed to order larger size as others have said. I was wearing these for 10+ hours a day for work and ended up with bad corns on my feet which needed professional treatment. Problem solved when stopped wearing them. Good for short term use but not all day wear. They are perfectly waterproof though so would be good for dog walking etc quite narrow fitting,"5.0 out of 5 stars
 Waterproof",,5,Amazon Review,2019-09-06T23:00:00.000Z,,,crocs,Boots
RZ6I8VHZHYSOH,Crocs Unisex's Freesail Mt Chelsea Bt W K Water Shoe,"Great book, not much room so if you want to wear thick socks you might want the larger size.","5.0 out of 5 stars
 Lovely boot",,5,Amazon Review,2019-09-06T23:00:00.000Z,,,crocs,Boots
R2P6FQV5O4QRIR,Crocs Unisex's Freesail Mt Chelsea Bt W K Water Shoe,"Not as roomy as other crocs, I ordered my standard size and the next size up, to be honest, even 2 sizes up would have been ok, they are narrow and quite rigid around the ankles, worn a few times and so far they are ok.","4.0 out of 5 stars
 Order the next size up",,4,Amazon Review,2019-06-28T23:00:00.000Z,,,crocs,Boots
R2K11IUPNJN8RL,Crocs Unisex's Freesail Mt Chelsea Bt W K Water Shoe,Lovely boots although so small they are unwearable I have narrow feet so never usually have this issue,"3.0 out of 5 stars
 Too small",,3,Amazon Review,2019-06-27T23:00:00.000Z,,,crocs,Boots
R1AXLQUFDGDVUX,Crocs Unisex's Freesail Mt Chelsea Bt W K Water Shoe,"I love my boots. They are really comfy to wear, they look smart, which is unusual for Wellington boots, and they are completely waterproof. The only minor issue is they're a bit of a struggle to get on, but all welly boots are difficult for me to get on around the ankle part, so it's not a surprise.","5.0 out of 5 stars
 Comfortable, smart and waterproof",,5,Amazon Review,2019-06-26T23:00:00.000Z,,,crocs,Boots
R2EZS2YADCPZYR,Crocs Unisex's Freesail Mt Chelsea Bt W K Water Shoe,Nice product but to small than I expected,"4.0 out of 5 stars
 I liked",,4,Amazon Review,2019-06-01T23:00:00.000Z,,,crocs,Boots
R2ZJLX240G9OV1,Crocs Unisex's Freesail Mt Chelsea Bt W K Water Shoe,Good price good quality,"5.0 out of 5 stars
 Must buy",,5,Amazon Review,2019-05-29T23:00:00.000Z,,,crocs,Boots
R3CJ7PACEOX6DB,Crocs Unisex's Freesail Mt Chelsea Bt W K Water Shoe,Amazing boots love it . Quality is good . True crocs material . Thank you !,"5.0 out of 5 stars
 Amazing boots!!",,5,Amazon Review,2019-05-15T23:00:00.000Z,,,crocs,Boots
R3VH759NM19P1B,Crocs Unisex's Freesail Mt Chelsea Bt W K Water Shoe,Size up and you’ll be fine. Would happily be seen out in these unlike any other crocs.,"5.0 out of 5 stars
 Nice",,5,Amazon Review,2019-04-26T23:00:00.000Z,,,crocs,Boots
R3ICU3VQF3KT0N,Crocs Unisex's Freesail Mt Chelsea Bt W K Water Shoe,Comfortable and lightweight,"5.0 out of 5 stars
 Great boots",,5,Amazon Review,2019-03-17T00:00:00.000Z,,,crocs,Boots
R3QSUB902L28NU,Crocs Unisex's Freesail Mt Chelsea Bt W K Water Shoe,"These boots are really comfortable, I have been wearing them all day lambing and are brilliant. I read the reviews before purchasing and opted for a size larger which I would highly recommend.","5.0 out of 5 stars
 Crocs free sail boots",,5,Amazon Review,2019-03-16T00:00:00.000Z,,,crocs,Boots
R1OYQCX18WN3GE,Crocs Unisex's Freesail Mt Chelsea Bt W K Water Shoe,I gave these to my daughter who is one size smaller than me. Also they do let water in through the side elastic part.,"3.0 out of 5 stars
 choose a size bigger than you should need",,3,Amazon Review,2019-03-07T00:00:00.000Z,,,crocs,Boots
R32SNIKIH9C9JA,Crocs Unisex's Freesail Mt Chelsea Bt W K Water Shoe,Very comfortable shoes. Highly recommended,"5.0 out of 5 stars
 Excellent",,5,Amazon Review,2019-03-06T00:00:00.000Z,,,crocs,Boots
RRFLV5TCDJQUF,Crocs Unisex's Freesail Mt Chelsea Bt W K Water Shoe,"Very cheap feeling, no real flexibility and aren't very good as there is elastic just below the ankle, meaning they're not very water proof. Definitely get what you pay for.","2.0 out of 5 stars
 What you'd expect for £19.",,2,Amazon Review,2019-02-24T00:00:00.000Z,,,crocs,Boots
R1ZNME0A2SDJ2A,Crocs Unisex's Freesail Mt Chelsea Bt W K Water Shoe,Poor quality,"1.0 out of 5 stars
 Not comfortable",,1,Amazon Review,2019-02-22T00:00:00.000Z,,,crocs,Boots
RBIZZHBSW5YID,Crocs Unisex's Freesail Mt Chelsea Bt W K Water Shoe,"Really comfy fit , and easy to slip on and off , great grip on muddy grass too","5.0 out of 5 stars
 Really pleased",,5,Amazon Review,2019-02-03T00:00:00.000Z,,,crocs,Boots
RZH3YOJJO41C,Crocs Unisex's Freesail Mt Chelsea Bt W K Water Shoe,"These fit and are comfy when you put them on, however the lower ankle part below the fabric digs into the side of your foot and rubs, had to stop wearing them because I got blisters.","2.0 out of 5 stars
 Blisters",,2,Amazon Review,2019-01-20T00:00:00.000Z,,,crocs,Boots
R1LCERVPTSVFK0,Crocs Women's Classic Neo Puff Luxe Boot Snow,So comfy. Perfect for a snowy day with great traction.,"5.0 out of 5 stars
 Love love love",,5,Amazon Review,2024-04-05T23:00:00.000Z,,,crocs,Boots
R16D52MTORDPWF,Crocs Women's Classic Neo Puff Luxe Boot Snow,Love these boots! So cute and comfy.,"5.0 out of 5 stars
 Croc snow boots",,5,Amazon Review,2024-03-22T00:00:00.000Z,,,crocs,Boots
R3MPFXJ8NFLWII,Crocs Women's Classic Neo Puff Luxe Boot Snow,I bought these for my Daughter and she loves them. They are comfortable and stylish. She has gotten a lot of compliments.,"5.0 out of 5 stars
 Great Boot",,5,Amazon Review,2024-03-12T00:00:00.000Z,,,crocs,Boots
R34YVK80D67PTC,Crocs Women's Classic Neo Puff Luxe Boot Snow,They are so comfortable and everything I wanted from a snow pot/crocs combo,"5.0 out of 5 stars
 Comfortable",,5,Amazon Review,2024-03-10T00:00:00.000Z,,,crocs,Boots
R2DCP2UB67IWO8,Crocs Women's Classic Neo Puff Luxe Boot Snow,"The great, nice and comfy. Definitely worth buying but they do crease easily
And I would definitely size up","5.0 out of 5 stars
 Get a size up",,5,Amazon Review,2024-03-03T00:00:00.000Z,,,crocs,Boots
R1E0SD4LXWRGOO,Crocs Women's Classic Neo Puff Luxe Boot Snow,Wear these often.,"5.0 out of 5 stars
 Love These",,5,Amazon Review,2024-03-03T00:00:00.000Z,,,crocs,Boots
R8OLH6WC7UFEQ,Crocs Women's Classic Neo Puff Luxe Boot Snow,I love these boots! My delivery was delayed 3 times and I was beginning to think I would never get them. It took over 2 weeks but they finally arrived. They are definitely worth the wait. I got a size larger than I normally wear so they slip on and off easily and I can wear heavier socks if needed. The lining keeps my feet warm they are waterproof. Exactly what I was looking for.,"5.0 out of 5 stars
 Crocs Women’s Boots",,5,Amazon Review,2024-02-24T00:00:00.000Z,,,crocs,Boots
RUDA8V5PPGTJD,Crocs Women's Classic Neo Puff Luxe Boot Snow,Too small,"2.0 out of 5 stars
 Because they are lined, they feel two sizes too small. I can’t even wear them.",,2,Amazon Review,2024-02-19T00:00:00.000Z,,,crocs,Boots
R3OGGEZPRKVLLA,Crocs Women's Classic Neo Puff Luxe Boot Snow,These are my go to boots. They are easy and flexible all while being warm. I wouldn’t recommend wearing these is negative degree weather nor would I recommend wearing these for regular winter boots. These are warm but more so for fashion and comfortability.,"5.0 out of 5 stars
 Warm",,5,Amazon Review,2024-02-12T00:00:00.000Z,,,crocs,Boots
R2U5HDRIJKD3CL,Crocs Women's Classic Neo Puff Luxe Boot Snow,I love my crocs boots!,"5.0 out of 5 stars
 ?? love love love!",,5,Amazon Review,2024-02-12T00:00:00.000Z,,,crocs,Boots
R28NQJ4TEV058W,Crocs Women's Classic Neo Puff Luxe Boot Snow,"PERFECT FOR CALI UNSTABLE WEATHER, I LOVE THEM AND THERE WARM","5.0 out of 5 stars
 LOVE THEM",,5,Amazon Review,2023-02-22T00:00:00.000Z,,,crocs,Boots
R2YCF84MD3WIL2,Crocs Women's Classic Neo Puff Luxe Boot Snow,Wore them to Deep Creek every day and even tubing. So comfy. A little water got in somehow so my socks were just a little damp.,"5.0 out of 5 stars
 Went tubing with them",,5,Amazon Review,2023-02-22T00:00:00.000Z,,,crocs,Boots
R26Y08Q6DF1ONF,Crocs Women's Classic Neo Puff Luxe Boot Snow,"I live in central New York - while it gets cold, it really gets snowy. So you’re walking through a lot of snow and slush. I’m amazed at how cozy these are. They’re sturdy and really well insulated. Honestly, I was kind of surprised - but in a good way. Mild arch support, which is ideal. I might side up next time - my toes run into the front more than I would like.","5.0 out of 5 stars
 Surprisingly Warm",,5,Amazon Review,2023-02-20T00:00:00.000Z,,,crocs,Boots
RTKFBSWHM3M07,Crocs Women's Classic Neo Puff Luxe Boot Snow,"The LUXE version of the Ugg boot is great. Cute, warm, easy to slip on and off. Be sure to get the LUXE version of the Neo Puff Boot if you actually want to wear it for boot purposes-cold, wet weather. The regular version has open holes and your feet get cold and wet!! These holes are sealed. My only complaint is that it took WAY TOO long to ship.","5.0 out of 5 stars
 Great Boots. Took TOO long to ship",,5,Amazon Review,2023-02-12T00:00:00.000Z,,,crocs,Boots
R12LXLIAD7A3PI,Crocs Women's Classic Neo Puff Luxe Boot Snow,"They are very comfortable and warm.
Is not that you won’t have to put a nice warm cotton pair of socks to help but I would recommend this.
Warning ??
They could be very slippery. So be cautious.","5.0 out of 5 stars
 They are pretty good an zero below temperatures.",,5,Amazon Review,2023-02-08T00:00:00.000Z,,,crocs,Boots
R2OD0RT381ZPGF,Crocs Women's Classic Neo Puff Luxe Boot Snow,Loved the style and color.,"5.0 out of 5 stars
 On Point!!!!",,5,Amazon Review,2023-02-08T00:00:00.000Z,,,crocs,Boots
RPM191WW8T46O,Crocs Women's Classic Neo Puff Luxe Boot Snow,,"2.0 out of 5 stars
 Well I Do Love Them I Only Had Them For 2 Weeks & Yesterday My Sole Just Coming Up",,2,Amazon Review,2023-02-07T00:00:00.000Z,,,crocs,Boots
RIKWKM41PJRNP,Crocs Women's Classic Neo Puff Luxe Boot Snow,,"5.0 out of 5 stars
 So comfy and comfy!",,5,Amazon Review,2023-02-07T00:00:00.000Z,,,crocs,Boots
R22FMZRXDO9D5M,Crocs Women's Classic Neo Puff Luxe Boot Snow,These are the most comfortable boots I have ever owned! So comfy ans waterproof too! Order size up.,"5.0 out of 5 stars
 So comfy!!!",,5,Amazon Review,2023-02-03T00:00:00.000Z,,,crocs,Boots
RT03KUP6EEPSK,Crocs Women's Classic Neo Puff Luxe Boot Snow,"I’ve been considering these Crocs boots for a good few months. Wondering if they were comfortable and just how warm they’d be.

Very happy I got these boots. Turns out they’re water proof, warm and comfortable cozy and the fit is perfect. I don’t want to take them off.","5.0 out of 5 stars
 SO COZY & WARM",,5,Amazon Review,2023-01-31T00:00:00.000Z,,,crocs,Boots
R2GXS068EF9LYO,Crocs Women's Classic Neo Puff Luxe Boot Snow,Ok so I got my regular croc size but these are fitting so much more narrow/tight in width… I have meatless feet so if this is tight for me I’d say these are definitely not a normal fitting croc. I like the way they look but I may have to return them cuz I don’t like having my feet feel like they are sooo constricted… :( boo,"4.0 out of 5 stars
 A bit narrow/tight",,4,Amazon Review,2024-02-10T00:00:00.000Z,,,crocs,Boots
RH17DJ8GLPYT0,Crocs Women's Classic Neo Puff Luxe Boot Snow,"Where to start, the seemingly perfect boot, lightweight-easy to get on. I get showered with compliments every time I wear them.. Not for huge snowstorms but perfect for those messy in between days...

There are sadly workmanship issues. The first pair had to get sent back because the right was obviously smaller than the left. Not a problem at all the second time around- but dont aske me how--again, the right foot actually gets wet in the slush and snow. SOOOO ultra disappointed, love just about everything about the boots, cant figure out HOW water gets in there but it does. Hoped it was sweaty feet (gross) but it was not. Just one foot (the right one again!) wet after a day of use in light snow. I am incredibly disappointed. Guess I will save them for use in cold, not wet weather.","3.0 out of 5 stars
 Really cool but sadly mine were not waterproof!",,3,Amazon Review,2024-02-07T00:00:00.000Z,,,crocs,Boots
R1QTA3Q6YJS3SF,Crocs Women's Classic Neo Puff Luxe Boot Snow,These boots are awesome in the weather snow rain real cold outside these croc boots are my kind of boot I can work in them play in them and my feet are warm and comfortable..,"5.0 out of 5 stars
 Warm comfortable winter Boot",,5,Amazon Review,2024-01-26T00:00:00.000Z,,,crocs,Boots
